TIPO_REG,PAIS,P_DEPTO,P_MUNIC,UC_UO,ENCUESTA,COD_VEREDA,P_S7PNUMPEZ,P_S7P96,P_S7P97,P_S7P98,P_S7P99,P_S7P100
7,170,68,68101,2890000,3018452,68101041,1.0,41180201.0,1,50.0,300.0,15.0
7,170,68,68101,2890000,3018452,68101041,2.0,41190500.0,1,5.0,3000.0,15.0
7,170,68,68101,2890000,3018452,68101041,3.0,41191000.0,1,50.0,300.0,15.0
7,170,68,68101,99990000,3012862,68101018,1.0,41190500.0,2,500.0,250.0,250.0
7,170,68,68101,99990000,3012862,68101018,2.0,41191000.0,2,500.0,250.0,250.0
7,170,68,68121,460000,83000670,68121001,18.0,41190300.0,12,200.0,31.0,74.4
7,170,68,68121,610000,83164697,68121007,18.0,41180201.0,1,300.0,300.0,90.0
7,170,68,68121,960000,83000520,68679007,18.0,41190300.0,10,100.0,1000.0,1000.0
7,170,68,68121,6600000,83000720,68121001,18.0,41190300.0,1,2000.0,15.0,30.0
7,170,68,68132,110000,85002240,68132001,18.0,41190200.0,1,1.0,125.0,0.125
7,170,68,68132,110000,89002787,68132001,18.0,41190200.0,1,1.0,125.0,0.125
7,170,68,68132,110001,22316462,68132001,1.0,41190200.0,1,1.0,1.25,0.00125
7,170,68,68132,230000,85002330,68132002,18.0,41190200.0,1,20.0,250.0,5.0
7,170,68,68132,480000,85004876,68132002,18.0,41120199.0,0,0.0,0.0,0.0
7,170,68,68132,680001,22316501,68132003,1.0,41190200.0,12,15.0,1.25,0.225
7,170,68,68147,30000,83017312,68147015,18.0,41190300.0,1,2500.0,500.0,1250.0
7,170,68,68147,30000,83017312,68147015,28.0,41190400.0,1,1500.0,250.0,375.0
7,170,68,68147,30001,60026320,68147015,2.0,41190300.0,1,2500.0,5.0,12.5
7,170,68,68147,30001,60026567,68147015,2.0,41120199.0,0,0.0,0.0,0.0
7,170,68,68147,320000,83017400,68147019,18.0,41190400.0,2,100.0,250.0,50.0
7,170,68,68147,320001,60026495,68147019,1.0,41199900.0,2,100.0,2.5,0.5
7,170,68,68147,710000,3079229,68147005,1.0,41180201.0,4,50.0,250.0,50.0
7,170,68,68147,710000,3079229,68147005,2.0,41190300.0,11,50.0,225.0,123.75
7,170,68,68152,700000,83014384,68152015,18.0,41199900.0,4,1000.0,250.0,1000.0
7,170,68,68152,700001,22550056,68152008,1.0,41190200.0,4,1000.0,2.5,10.0
7,170,68,68152,1480000,83014389,68152008,18.0,41120199.0,0,0.0,0.0,0.0
7,170,68,68152,2590001,22318821,68152008,1.0,41190100.0,4,2000.0,3.5,28.0
7,170,68,68160,360000,83023146,68160003,18.0,41190300.0,1,3000.0,1200.0,3600.0
7,170,68,68160,360000,83023146,68160003,28.0,41190400.0,1,8000.0,500.0,4000.0
7,170,68,68160,360000,83023146,68160003,38.0,41191000.0,1,1000.0,900.0,900.0
7,170,68,68160,370000,83023151,68160003,18.0,41190300.0,2,500.0,750.0,750.0
7,170,68,68160,470000,83022971,68160012,18.0,41190300.0,1,600.0,500.0,300.0
7,170,68,68160,470000,83022971,68160012,28.0,41190700.0,1,600.0,500.0,300.0
7,170,68,68160,480000,83023200,68160003,18.0,41190400.0,1,200.0,500.0,100.0
7,170,68,68160,560000,83023031,68160012,18.0,41190300.0,1,50.0,5000.0,250.0
7,170,68,68160,560000,83023071,68160012,18.0,41190300.0,1,200.0,1000.0,200.0
7,170,68,68160,560000,83023071,68160012,28.0,41190400.0,1,200.0,1000.0,200.0
7,170,68,68160,580000,83023078,68160012,18.0,41190400.0,2,6000.0,400.0,4800.0
7,170,68,68160,580000,83023078,68160012,28.0,41190600.0,2,500.0,300.0,300.0
7,170,68,68160,600000,3003664,68160009,1.0,41180201.0,1,20.0,500.0,10.0
7,170,68,68160,610000,83023091,68160012,18.0,41180201.0,1,50.0,1500.0,75.0
7,170,68,68160,650000,83023141,68160003,18.0,41190300.0,1,750.0,500.0,375.0
7,170,68,68160,650000,83023141,68160003,28.0,41190400.0,1,700.0,500.0,350.0
7,170,68,68160,650000,83023141,68160003,38.0,41190700.0,1,600.0,500.0,300.0
7,170,68,68160,1250000,83023075,68160012,18.0,41190300.0,1,100.0,2500.0,250.0
7,170,68,68160,1270000,83023074,68160012,18.0,41190300.0,1,100.0,2000.0,200.0
7,170,68,68160,1310000,83023090,68160012,18.0,41180201.0,1,100.0,500.0,50.0
7,170,68,68160,1310000,83023090,68160012,28.0,41190300.0,1,100.0,500.0,50.0
7,170,68,68160,1640000,83023108,68160003,18.0,41180201.0,1,600.0,500.0,300.0
7,170,68,68160,1640000,83023108,68160003,28.0,41190300.0,1,700.0,600.0,420.0
7,170,68,68162,30000,83005970,68162001,18.0,41190200.0,1,20000.0,250.0,5000.0
7,170,68,68162,150000,83394254,68207001,18.0,41190200.0,1,480000.0,125.0,60000.0
7,170,68,68162,410000,83394331,68162007,18.0,41199900.0,0,0.0,0.0,0.0
7,170,68,68162,610000,83394070,68162008,18.0,41190200.0,2,3000.0,250.0,1500.0
7,170,68,68162,680000,83005867,68162006,18.0,41190200.0,1,20000.0,250.0,5000.0
7,170,68,68162,910000,83005735,68162003,18.0,41190200.0,2,50.0,160.0,16.0
7,170,68,68162,1700001,22316851,68162005,1.0,41190100.0,1,1000.0,2.5,2.5
7,170,68,68167,10000,3014927,68167009,1.0,41180201.0,12,5000.0,500.0,30000.0
7,170,68,68167,30000,3014474,68167019,1.0,41180201.0,1,150.0,750.0,112.5
7,170,68,68167,30000,3014474,68167019,2.0,41190300.0,1,80.0,1000.0,80.0
7,170,68,68167,50000,83504331,68167024,18.0,41180201.0,3,400.0,500.0,600.0
7,170,68,68167,50000,83504331,68167024,28.0,41190300.0,7,150.0,1500.0,1575.0
7,170,68,68167,50000,83504331,68167024,38.0,41190700.0,4,40.0,1000.0,160.0
7,170,68,68167,80000,3015149,68167024,1.0,41180201.0,1,500.0,250.0,125.0
7,170,68,68167,110000,1643601,68167016,1.0,41180201.0,7,100.0,500.0,350.0
7,170,68,68167,110000,1643601,68167016,2.0,41190300.0,1,50.0,400.0,20.0
7,170,68,68167,110000,1643601,68167016,3.0,41190700.0,1,30.0,500.0,15.0
7,170,68,68167,110000,81554017,68167002,18.0,41180201.0,1,1000.0,500.0,500.0
7,170,68,68167,180000,1643798,68167010,1.0,41180201.0,5,200.0,500.0,500.0
7,170,68,68167,180000,1643798,68167010,2.0,41190300.0,5,400.0,1000.0,2000.0
7,170,68,68167,260000,3014676,68167018,1.0,41180201.0,1,20.0,500.0,10.0
7,170,68,68167,260000,3014676,68167018,2.0,41190300.0,2,25.0,500.0,25.0
7,170,68,68167,320000,3014944,68167005,1.0,41180201.0,0,0.0,0.0,0.0
7,170,68,68167,320000,3014944,68167005,2.0,41189900.0,0,0.0,0.0,0.0
7,170,68,68167,320000,3014944,68167005,3.0,41190300.0,0,0.0,0.0,0.0
7,170,68,68167,500000,81554103,68167004,18.0,41190300.0,1,400.0,500.0,200.0
7,170,68,68167,500000,81554103,68167004,28.0,41190400.0,1,400.0,500.0,200.0
7,170,68,68167,540000,3015075,68167019,1.0,41110000.0,0,0.0,0.0,0.0
7,170,68,68167,610000,83015112,68167009,18.0,41180201.0,1,3500.0,400.0,1400.0
7,170,68,68167,610000,83015112,68167009,28.0,41190300.0,11,3500.0,400.0,15400.0
7,170,68,68167,610000,83015112,68167009,38.0,41190500.0,11,3500.0,400.0,15400.0
7,170,68,68167,640000,3015101,68167009,1.0,41191000.0,1,300.0,500.0,150.0
7,170,68,68167,680000,3014923,68167007,1.0,41190300.0,0,0.0,0.0,0.0
7,170,68,68167,680000,3014923,68167007,2.0,41190700.0,0,0.0,0.0,0.0
7,170,68,68167,720000,81554193,68167004,18.0,41190300.0,1,200.0,500.0,100.0
7,170,68,68167,720000,81554193,68167004,28.0,41190400.0,1,200.0,500.0,100.0
7,170,68,68167,920000,3504319,68167024,1.0,41191000.0,1,500.0,500.0,250.0
7,170,68,68167,1030000,83014653,68167018,18.0,41180201.0,2,500.0,800.0,800.0
7,170,68,68167,1030000,83014653,68167018,28.0,41190300.0,1,200.0,400.0,80.0
7,170,68,68167,1060000,81554120,68167004,18.0,41190300.0,1,250.0,7500.0,1875.0
7,170,68,68167,1060000,81554120,68167004,28.0,41191000.0,1,250.0,7500.0,1875.0
7,170,68,68167,1230000,3014697,68167018,1.0,41180201.0,1,3333.0,500.0,1666.5
7,170,68,68167,1230000,3014697,68167018,2.0,41190300.0,1,3333.0,1000.0,3333.0
7,170,68,68167,1230000,3014697,68167018,3.0,41190500.0,1,3333.0,1000.0,3333.0
7,170,68,68167,1240000,1385650,68167020,1.0,41180201.0,1,200.0,500.0,100.0
7,170,68,68167,1280000,3015168,68167008,1.0,41180201.0,1,25.0,250.0,6.25
7,170,68,68167,1280000,3015168,68167008,2.0,41190300.0,1,25.0,250.0,6.25
7,170,68,68167,1340000,1385661,68167020,1.0,41180201.0,2,200.0,500.0,200.0
7,170,68,68167,1440000,83014884,68167009,18.0,41180201.0,1,200.0,1000.0,200.0
7,170,68,68167,1440000,83014884,68167009,28.0,41190700.0,1,200.0,1000.0,200.0
7,170,68,68167,1460001,60443481,68167009,1.0,41190300.0,1,200.0,7.5,1.5
7,170,68,68167,1630000,1643666,68167004,1.0,41180201.0,1,200.0,500.0,100.0
7,170,68,68167,1630000,1643666,68167004,2.0,41190300.0,1,200.0,500.0,100.0
7,170,68,68167,1720001,60443480,68167009,1.0,41190700.0,12,200.0,10.0,24.0
7,170,68,68167,1780000,3004595,68167003,1.0,41199900.0,0,0.0,0.0,0.0
7,170,68,68167,1840000,3014700,68167018,1.0,41190400.0,2,400.0,250.0,200.0
7,170,68,68167,2020000,83015182,68167024,18.0,41180201.0,1,200.0,500.0,100.0
7,170,68,68167,2020000,83409546,68167017,18.0,41180201.0,2,20000.0,500.0,20000.0
7,170,68,68167,2020000,83409546,68167017,28.0,41190300.0,2,6000.0,500.0,6000.0
7,170,68,68167,2170000,3004515,68167018,1.0,41180201.0,1,150.0,500.0,75.0
7,170,68,68167,2170000,3004515,68167018,2.0,41190700.0,1,100.0,1000.0,100.0
7,170,68,68167,2260000,3014981,68167024,1.0,41190300.0,1,200.0,500.0,100.0
7,170,68,68167,4520000,3014812,68167018,1.0,41180201.0,2,100.0,500.0,100.0
7,170,68,68167,4550000,3004521,68167018,1.0,41180201.0,1,300.0,250.0,75.0
7,170,68,68167,4550000,3004521,68167018,2.0,41190700.0,1,300.0,250.0,75.0
7,170,68,68167,5260000,3014669,68167018,1.0,41190300.0,1,300.0,500.0,150.0
7,170,68,68169,300001,22318957,68169013,1.0,41190200.0,1,300.0,1.0,0.3
7,170,68,68176,40000,3037835,68745036,1.0,41180201.0,1,60.0,500.0,30.0
7,170,68,68176,40000,3053721,68176007,1.0,41190300.0,1,50.0,2000.0,100.0
7,170,68,68176,120000,3037680,68176016,1.0,41190300.0,1,500.0,1.0,0.5
7,170,68,68176,120000,3037680,68176016,2.0,41190700.0,0,0.0,0.0,0.0
7,170,68,68176,120000,3037680,68176016,3.0,41191000.0,0,0.0,0.0,0.0
7,170,68,68176,160000,3037927,68176006,1.0,41190300.0,1,600.0,500.0,300.0
7,170,68,68176,180000,3019844,68176007,1.0,41190300.0,1,200.0,1000.0,200.0
7,170,68,68176,230000,3019759,68176013,1.0,41180201.0,1,300.0,400.0,120.0
7,170,68,68176,230000,3019759,68176013,2.0,41190300.0,1,300.0,1000.0,300.0
7,170,68,68176,290000,3040008,68176011,1.0,41190300.0,1,500.0,500.0,250.0
7,170,68,68176,370000,3037937,68176011,1.0,41190300.0,1,200.0,700.0,140.0
7,170,68,68176,370000,3037937,68176011,2.0,41191000.0,1,200.0,700.0,140.0
7,170,68,68176,470000,3037968,68745036,1.0,41180201.0,1,200.0,500.0,100.0
7,170,68,68176,470000,3037968,68745036,2.0,41190300.0,1,200.0,750.0,150.0
7,170,68,68176,480000,3019739,68176007,1.0,41190300.0,1,150.0,2000.0,300.0
7,170,68,68176,520000,3019659,68176001,1.0,41190300.0,1,300.0,500.0,150.0
7,170,68,68176,560000,3037784,68176012,1.0,41190300.0,1,200.0,1.0,0.2
7,170,68,68176,580000,3019632,68176001,1.0,41190300.0,1,200.0,750.0,150.0
7,170,68,68176,580000,3019751,68176004,1.0,41190300.0,1,120.0,1000.0,120.0
7,170,68,68176,620000,3019624,68176001,1.0,41190300.0,1,2500.0,750.0,1875.0
7,170,68,68176,700000,3019813,68176013,1.0,41190300.0,2,1000.0,750.0,1500.0
7,170,68,68176,850000,3056691,68176012,1.0,41180201.0,1,40.0,125.0,5.0
7,170,68,68176,910000,3037891,68176011,1.0,41120108.0,0,0.0,0.0,0.0
7,170,68,68176,910000,3037891,68176011,2.0,41190300.0,2,600.0,500.0,600.0
7,170,68,68176,930000,3019652,68176001,1.0,41190300.0,1,300.0,1000.0,300.0
7,170,68,68176,1010000,3056705,68211009,1.0,41190300.0,1,500.0,375.0,187.5
7,170,68,68176,1030000,301974,68176015,0.0,41190300.0,1,1000.0,750.0,750.0
7,170,68,68176,1030000,301974,68176015,0.0,41180201.0,1,200.0,750.0,150.0
7,170,68,68176,1030000,3019745,68176015,1.0,41180201.0,1,200.0,750.0,150.0
7,170,68,68176,1030000,3019745,68176015,2.0,41190300.0,1,1000.0,750.0,750.0
7,170,68,68176,1050000,3019674,68176015,1.0,41180201.0,2,1000.0,750.0,1500.0
7,170,68,68176,1050000,3019674,68176015,2.0,41190300.0,2,3000.0,750.0,4500.0
7,170,68,68176,1270000,3010003,68176011,1.0,41190400.0,1,500.0,1500.0,750.0
7,170,68,68176,20670000,3037830,68176011,1.0,41190300.0,1,300.0,500.0,150.0
7,170,68,68179,620000,3023240,68179004,1.0,41190400.0,0,0.0,0.0,0.0
7,170,68,68190,30000,3001306,68190026,1.0,41190300.0,4,500.0,600.0,1200.0
7,170,68,68190,70000,2459042,68190028,1.0,41180201.0,2,1500.0,250.0,750.0
7,170,68,68190,70000,2459042,68190028,2.0,41190300.0,2,600.0,250.0,300.0
7,170,68,68190,100000,2459045,68190027,1.0,41190300.0,0,0.0,0.0,0.0
7,170,68,68190,100000,3002202,68190018,1.0,41190300.0,3,1050.0,300.0,945.0
7,170,68,68190,170000,2459104,68385023,1.0,41180201.0,1,2000.0,350.0,700.0
7,170,68,68190,170000,2459104,68385023,2.0,41190300.0,1,2000.0,500.0,1000.0
7,170,68,68190,180000,2459105,68385023,1.0,41180201.0,9,2000.0,500.0,9000.0
7,170,68,68190,200000,3001526,68190002,1.0,41190300.0,1,2000.0,250.0,500.0
7,170,68,68190,200001,60027913,68190002,1.0,41190100.0,1,250.0,2.5,0.625
7,170,68,68190,290000,3002174,68190006,1.0,41190300.0,1,10000.0,350.0,3500.0
7,170,68,68190,300000,2459041,68190025,1.0,41190300.0,1,400.0,400.0,160.0
7,170,68,68190,300000,3018345,68190021,1.0,41190300.0,0,0.0,0.0,0.0
7,170,68,68190,310000,3001354,68190028,1.0,41190300.0,3,200.0,500.0,300.0
7,170,68,68190,310001,60027905,68190028,1.0,41190300.0,3,200.0,5.0,3.0
7,170,68,68190,320000,3002377,68190032,1.0,41190300.0,7,300.0,600.0,1260.0
7,170,68,68190,350000,3001276,68190027,1.0,41190300.0,1,400.0,250.0,100.0
7,170,68,68190,350000,3002003,68385021,1.0,41190300.0,2,500.0,500.0,500.0
7,170,68,68190,380000,2459117,68190025,1.0,41190300.0,1,250.0,166.0,41.5
7,170,68,68190,400001,60028351,68190016,1.0,41190100.0,1,1000.0,5.0,5.0
7,170,68,68190,430000,3002138,68190019,1.0,41190300.0,6,50.0,700.0,210.0
7,170,68,68190,460000,3002615,68190029,1.0,41190300.0,1,2800.0,500.0,1400.0
7,170,68,68190,470000,3001443,68190016,1.0,41190300.0,2,70.0,500.0,70.0
7,170,68,68190,470000,3001447,68190028,1.0,41190300.0,2,300.0,500.0,300.0
7,170,68,68190,470000,3002013,68385021,1.0,41190300.0,2,1300.0,500.0,1300.0
7,170,68,68190,500000,2459039,68190025,1.0,41190300.0,2,2000.0,500.0,2000.0
7,170,68,68190,500000,3002722,68190029,1.0,41190300.0,2,4000.0,380.0,3040.0
7,170,68,68190,530000,3001229,68190030,1.0,41190300.0,1,1000.0,500.0,500.0
7,170,68,68190,530000,3002632,68190013,1.0,41190300.0,1,600.0,10.0,6.0
7,170,68,68190,550000,2459030,68190025,1.0,41190300.0,2,1000.0,500.0,1000.0
7,170,68,68190,570000,3002612,68190029,1.0,41190300.0,3,2000.0,500.0,3000.0
7,170,68,68190,610000,3001420,68190028,1.0,41190300.0,1,150.0,5000.0,750.0
7,170,68,68190,630000,3002592,68190008,1.0,41190300.0,2,1200.0,750.0,1800.0
7,170,68,68190,630000,3002592,68190008,2.0,41190600.0,0,0.0,0.0,0.0
7,170,68,68190,660000,3001336,68190019,1.0,41190300.0,0,0.0,0.0,0.0
7,170,68,68190,670000,3002263,68190011,1.0,41190300.0,2,150000.0,4500.0,1350000.0
7,170,68,68190,670000,3002263,68190011,2.0,41190400.0,2,150000.0,4500.0,1350000.0
7,170,68,68190,700000,3002168,68190013,1.0,41190300.0,1,500.0,500.0,250.0
7,170,68,68190,700000,3002168,68190013,2.0,41190400.0,1,500.0,500.0,250.0
7,170,68,68190,720000,3001451,68190023,1.0,41190300.0,2,2000.0,500.0,2000.0
7,170,68,68190,750000,3002019,68190029,1.0,41190300.0,2,500.0,500.0,500.0
7,170,68,68190,770000,3002619,68190013,1.0,41190300.0,1,1000.0,500.0,500.0
7,170,68,68190,770000,3002619,68190013,2.0,41190600.0,1,1000.0,500.0,500.0
7,170,68,68190,840000,3002192,68190017,1.0,41180201.0,1,500.0,1000.0,500.0
7,170,68,68190,840000,3002192,68190017,2.0,41190600.0,1,100.0,1000.0,100.0
7,170,68,68190,850000,3002139,68190002,1.0,41190300.0,3,3.0,700.0,6.3
7,170,68,68190,870000,3002388,68190032,1.0,41190300.0,2,500.0,500.0,500.0
7,170,68,68190,870001,60028490,68190032,1.0,41190300.0,2,500.0,5.0,5.0
7,170,68,68190,918414,60027926,68190033,1.0,41190300.0,1,2000.0,15.0,30.0
7,170,68,68190,920001,60028265,68190017,2.0,41190300.0,1,2500.0,10.32,25.8
7,170,68,68190,960000,3001267,68190028,1.0,41199900.0,1,2000.0,120.0,240.0
7,170,68,68190,1030000,3018356,68190027,1.0,41190300.0,3,2000.0,500.0,3000.0
7,170,68,68190,1160000,3001253,68190027,1.0,41190300.0,1,150.0,350.0,52.5
7,170,68,68190,1160000,3002096,68385021,1.0,41190300.0,2,2000.0,500.0,2000.0
7,170,68,68190,1500001,60028355,68190018,1.0,41190100.0,1,200.0,7.5,1.5
7,170,68,68190,1660000,3001421,68190028,1.0,41190300.0,1,2000.0,1000.0,2000.0
7,170,68,68190,2030000,3002314,68190007,1.0,41190300.0,2,400.0,500.0,400.0
7,170,68,68190,2030000,3002314,68190007,2.0,41191000.0,2,400.0,500.0,400.0
7,170,68,68190,2160000,3001517,68190000,1.0,41190300.0,10,1000.0,1.0,10.0
7,170,68,68190,2160001,60028343,68190000,1.0,42140100.0,10,1000.0,5.0,50.0
7,170,68,68190,2410000,3001313,68190028,1.0,41190300.0,1,1200.0,250.0,300.0
7,170,68,68190,2410001,60028102,68190028,1.0,41190300.0,1,1200.0,2.5,3.0
7,170,68,68190,2420000,3002247,68190000,1.0,41190300.0,0,0.0,0.0,0.0
7,170,68,68190,2420000,3002247,68190000,2.0,41199900.0,0,0.0,0.0,0.0
7,170,68,68190,2850000,3001487,68190028,1.0,41190300.0,3,300.0,500.0,450.0
7,170,68,68190,2850001,60027901,68190028,1.0,42140100.0,3,300.0,5.0,4.5
7,170,68,68190,4030000,3001273,68190027,1.0,41190300.0,2,600.0,500.0,600.0
7,170,68,68190,4040000,3001228,68190027,1.0,41190300.0,3,1500.0,500.0,2250.0
7,170,68,68207,1240000,83011948,68207005,18.0,41199900.0,1,2000.0,500.0,1000.0
7,170,68,68207,1240001,22330617,68207005,1.0,41199900.0,2,1000.0,5.0,10.0
7,170,68,68207,1730000,1504809,68207006,1.0,41180201.0,1,500.0,500.0,250.0
7,170,68,68207,1890000,3012039,68207009,1.0,41190200.0,2,2000.0,250.0,1000.0
7,170,68,68209,10000,83015988,68209007,18.0,41190300.0,1,50.0,500.0,25.0
7,170,68,68209,10000,83015988,68209007,28.0,41190400.0,2,200.0,1000.0,400.0
7,170,68,68209,80000,89900305,68209008,18.0,41180201.0,1,200.0,500.0,100.0
7,170,68,68209,290000,89001640,68209008,18.0,41180201.0,1,400.0,500.0,200.0
7,170,68,68209,300000,83506843,68209005,18.0,41180201.0,1,200.0,500.0,100.0
7,170,68,68209,390000,89001602,68209002,18.0,41190300.0,0,0.0,0.0,0.0
7,170,68,68209,400000,3012378,68209007,1.0,41190300.0,1,20.0,1500.0,30.0
7,170,68,68209,400000,82183053,68209005,18.0,41190700.0,1,100.0,1.0,0.1
7,170,68,68209,460000,83509483,68209009,18.0,41190300.0,2,500.0,750.0,750.0
7,170,68,68209,490000,1543589,68500024,1.0,41190300.0,0,0.0,0.0,0.0
7,170,68,68209,490000,1543589,68500024,2.0,41191000.0,0,0.0,0.0,0.0
7,170,68,68209,520000,2459182,68209008,1.0,41180201.0,1,800.0,500.0,400.0
7,170,68,68209,520000,2459182,68209008,2.0,41190300.0,1,700.0,500.0,350.0
7,170,68,68209,540000,3012389,68209006,1.0,41180201.0,1,500.0,500.0,250.0
7,170,68,68209,590000,3509427,68209009,1.0,41190300.0,1,400.0,500.0,200.0
7,170,68,68209,590000,3509451,68209009,1.0,41190300.0,1,100.0,500.0,50.0
7,170,68,68209,590000,89001618,68209002,18.0,41190300.0,1,200.0,500.0,100.0
7,170,68,68209,600000,3018769,68209007,1.0,41180201.0,1,8000.0,500.0,4000.0
7,170,68,68209,610000,3509456,68209009,1.0,41180201.0,1,1000.0,450.0,450.0
7,170,68,68209,610000,3509456,68209009,2.0,41190300.0,1,1000.0,500.0,500.0
7,170,68,68209,610000,3509456,68209009,3.0,41190700.0,1,1000.0,500.0,500.0
7,170,68,68209,620000,3509426,68209009,1.0,41190300.0,1,4500.0,370.0,1665.0
7,170,68,68209,620000,3509426,68209009,2.0,41190400.0,1,4500.0,370.0,1665.0
7,170,68,68209,640000,2459155,68209008,1.0,41190300.0,1,525.0,500.0,262.5
7,170,68,68209,640000,2459155,68209008,2.0,41191000.0,1,525.0,500.0,262.5
7,170,68,68209,750000,3012365,68209006,1.0,41190300.0,1,500.0,500.0,250.0
7,170,68,68209,750000,3012365,68209006,2.0,41191000.0,1,500.0,500.0,250.0
7,170,68,68209,750000,3509365,68209009,1.0,41190300.0,1,500.0,500.0,250.0
7,170,68,68209,830000,83509441,68209009,18.0,41180201.0,1,1500.0,500.0,750.0
7,170,68,68209,830000,83509441,68209009,28.0,41190300.0,1,400.0,800.0,320.0
7,170,68,68209,860000,83015936,68209006,18.0,41180201.0,1,100.0,500.0,50.0
7,170,68,68209,880000,3015927,68209002,1.0,41190300.0,1,2500.0,500.0,1250.0
7,170,68,68209,880000,3015927,68209002,2.0,41191000.0,1,2500.0,500.0,1250.0
7,170,68,68209,890000,3012323,68209006,1.0,41199900.0,1,300.0,500.0,150.0
7,170,68,68209,890000,3509214,68533006,1.0,41191000.0,1,50.0,500.0,25.0
7,170,68,68209,910000,83506925,68524002,18.0,41180201.0,2,6000.0,3.0,36.0
7,170,68,68209,920000,2459150,68209008,1.0,41180201.0,1,200.0,500.0,100.0
7,170,68,68209,920000,3509329,68209004,1.0,41180201.0,1,200.0,500.0,100.0
7,170,68,68209,920000,3509329,68209004,2.0,41190300.0,1,200.0,500.0,100.0
7,170,68,68209,960000,83509493,68500016,18.0,41180201.0,4,10.0,250.0,10.0
7,170,68,68209,980000,89001600,68533006,18.0,41180201.0,9,1.0,250.0,2.25
7,170,68,68209,980000,89001600,68533006,28.0,41190300.0,7,1.0,250.0,1.75
7,170,68,68209,990000,3509333,68209004,1.0,41190300.0,0,0.0,0.0,0.0
7,170,68,68209,990000,83509473,68500016,18.0,41180201.0,1,500.0,500.0,250.0
7,170,68,68209,990000,83509473,68500016,28.0,41190300.0,1,500.0,500.0,250.0
7,170,68,68209,1000000,3509250,68500016,1.0,41190400.0,1,1.0,250.0,0.25
7,170,68,68209,1020000,3018772,68209007,1.0,41191000.0,4,80.0,500.0,160.0
7,170,68,68209,1050000,83012370,68209007,18.0,41190300.0,1,100.0,500.0,50.0
7,170,68,68209,1060000,83012368,68209007,18.0,41190300.0,1,500.0,1000.0,500.0
7,170,68,68209,1060000,83012368,68209007,28.0,41190400.0,1,500.0,1000.0,500.0
7,170,68,68209,1150000,89001596,68209008,18.0,41180201.0,12,1.0,500.0,6.0
7,170,68,68209,1150000,89001596,68209008,28.0,41190300.0,9,1.0,500.0,4.5
7,170,68,68209,1190000,3506975,68524001,1.0,41180201.0,1,500.0,500.0,250.0
7,170,68,68209,1280000,83012337,68209007,18.0,41190300.0,1,300.0,500.0,150.0
7,170,68,68209,1280000,89001646,68209008,18.0,41190300.0,0,0.0,0.0,0.0
7,170,68,68209,1790000,83012364,68209007,18.0,41190400.0,1,50.0,500.0,25.0
7,170,68,68209,1970000,83012396,68209006,18.0,41180201.0,7,1.0,500.0,3.5
7,170,68,68209,1970000,83012396,68209006,28.0,41190300.0,8,1.0,500.0,4.0
7,170,68,68209,2020000,83015939,68209006,18.0,41190300.0,1,50.0,500.0,25.0
7,170,68,68209,2090000,83012397,68209006,18.0,41180201.0,1,50.0,300.0,15.0
7,170,68,68209,2090000,83012397,68209006,28.0,41190300.0,1,50.0,500.0,25.0
7,170,68,68211,30000,83013370,68211008,18.0,41180201.0,1,1000.0,325.0,325.0
7,170,68,68211,30000,83013370,68211008,28.0,41190300.0,1,1000.0,325.0,325.0
7,170,68,68211,30000,83013370,68211008,38.0,41190700.0,1,500.0,325.0,162.5
7,170,68,68211,30000,83024142,68211002,18.0,41180201.0,1,2000.0,500.0,1000.0
7,170,68,68211,30000,83024142,68211002,28.0,41190300.0,1,2000.0,500.0,1000.0
7,170,68,68211,70000,83005418,68211010,18.0,41190400.0,1,1500.0,400.0,600.0
7,170,68,68211,70000,83013356,68211011,18.0,41190300.0,1,300.0,750.0,225.0
7,170,68,68211,140000,83005435,68211010,18.0,41180201.0,1,800.0,500.0,400.0
7,170,68,68211,170000,83005484,68211010,18.0,41180201.0,1,40.0,125.0,5.0
7,170,68,68211,170000,83013407,68211005,18.0,41190400.0,1,100.0,500.0,50.0
7,170,68,68211,170000,83024195,68211002,18.0,41199900.0,1,900.0,500.0,450.0
7,170,68,68211,190000,83024164,68211002,18.0,41180201.0,2,500.0,1000.0,1000.0
7,170,68,68211,200000,83013371,68211008,18.0,41180201.0,1,500.0,25.0,12.5
7,170,68,68211,220000,83013296,68211012,18.0,41190400.0,1,150.0,500.0,75.0
