"","TIPO_REG","PAIS","P_DEPTO","P_MUNIC","UC_UO","ENCUESTA","COD_VEREDA","P_S15P159","P_S15P160","P_S15P161","P_S15P162","P_S15P163","P_S15P164_SP1","P_S15P164_SP2","P_S15P164_SP3","P_S15P164_SP4"
"24006","M",170,68,68190,"00600000","001607140","68190007",1,3,NA,NA,NA,NA,NA,NA,NA
"24007","M",170,68,68190,"00600000","003001452","68190016",1,1,1,1,3,1,2,2,NA
"24008","M",170,68,68190,"00600000","003001463","68190028",1,1,1,1,3,1,2,2,NA
"24009","M",170,68,68190,"00600000","003002025","68190022",1,1,1,1,3,1,2,2,NA
"24010","M",170,68,68190,"00600000","003002028","68190005",1,1,1,3,3,1,2,2,NA
"24011","M",170,68,68190,"00600000","003002100","68190024",1,4,NA,NA,NA,NA,NA,NA,NA
"24012","M",170,68,68190,"00600000","003002597","68190029",1,1,1,1,3,1,2,2,NA
"24013","M",170,68,68190,"00600000","003002716","68190031",1,1,1,1,3,1,2,2,NA
"24014","M",170,68,68190,"00600000","003002716","68190031",2,4,NA,NA,NA,NA,NA,NA,NA
"24015","M",170,68,68190,"00600001","060028499","68190032",1,1,1,3,3,1,1,2,NA
"24016","M",170,68,68190,"00604928","060028848","68190033",1,1,1,1,3,1,2,2,NA
"24017","M",170,68,68190,"00610000","001607079","68190016",1,4,NA,NA,NA,NA,NA,NA,NA
"24018","M",170,68,68190,"00610000","001607245","68190028",1,1,1,3,3,1,2,2,NA
"24019","M",170,68,68190,"00610000","002459111","68190002",1,1,1,1,3,1,2,2,NA
"24020","M",170,68,68190,"00610000","002459111","68190002",2,3,NA,NA,NA,NA,NA,NA,NA
"24021","M",170,68,68190,"00610000","002459111","68190002",3,3,NA,NA,NA,NA,NA,NA,NA
"24022","M",170,68,68190,"00610000","003001420","68190028",1,1,1,3,3,1,2,2,NA
"24023","M",170,68,68190,"00610000","003001505","68190007",1,1,1,1,3,1,2,2,NA
"24024","M",170,68,68190,"00610000","003002026","68190022",1,1,1,1,3,1,2,2,NA
"24025","M",170,68,68190,"00610000","003002026","68190022",2,4,NA,NA,NA,NA,NA,NA,NA
"24026","M",170,68,68190,"00610000","003002026","68190022",3,4,NA,NA,NA,NA,NA,NA,NA
"24027","M",170,68,68190,"00610000","003002351","68190018",1,1,1,1,3,1,2,2,NA
"24028","M",170,68,68190,"00610000","003002355","68190029",1,1,1,1,3,1,2,2,NA
"24029","M",170,68,68190,"00610000","003002405","68190008",1,1,1,1,3,1,2,2,NA
"24030","M",170,68,68190,"00610000","003002405","68190008",2,3,NA,NA,NA,NA,NA,NA,NA
"24031","M",170,68,68190,"00610000","003002405","68190008",3,3,NA,NA,NA,NA,NA,NA,NA
"24032","M",170,68,68190,"00610000","003002406","68190008",1,1,1,1,3,1,2,2,NA
"24033","M",170,68,68190,"00610000","003002406","68190008",2,3,NA,NA,NA,NA,NA,NA,NA
"24034","M",170,68,68190,"00610001","060028326","68190030",1,1,1,1,3,1,2,2,NA
"24035","M",170,68,68190,"00620000","001607138","68190029",1,4,NA,NA,NA,NA,NA,NA,NA
"24036","M",170,68,68190,"00620000","001607233","68190007",1,1,1,3,5,1,2,2,NA
"24037","M",170,68,68190,"00620000","001607282","68190026",1,4,NA,NA,NA,NA,NA,NA,NA
"24038","M",170,68,68190,"00620000","003001406","68190028",1,1,1,3,5,1,2,2,NA
"24039","M",170,68,68190,"00620000","003001464","68190028",1,1,1,1,3,1,2,2,NA
"24040","M",170,68,68190,"00620000","003002229","68190007",1,1,1,3,3,1,2,2,NA
"24041","M",170,68,68190,"00620000","003002280","68190011",1,1,1,1,3,1,2,2,NA
"24042","M",170,68,68190,"00620000","003002280","68190011",2,3,NA,NA,NA,NA,NA,NA,NA
"24043","M",170,68,68190,"00620000","003002280","68190011",3,3,NA,NA,NA,NA,NA,NA,NA
"24044","M",170,68,68190,"00620000","003002280","68190011",4,3,NA,NA,NA,NA,NA,NA,NA
"24045","M",170,68,68190,"00620000","003002280","68190011",5,3,NA,NA,NA,NA,NA,NA,NA
"24046","M",170,68,68190,"00620000","003002293","68190011",1,1,1,3,3,1,2,2,NA
"24047","M",170,68,68190,"00620000","003002479","68190029",1,1,1,3,3,1,2,2,NA
"24048","M",170,68,68190,"00620000","003002664","68190008",1,1,1,3,3,1,2,2,NA
"24049","M",170,68,68190,"00620000","003018341","68190005",1,1,1,1,3,1,2,2,NA
"24050","M",170,68,68190,"00620001","060028045","68190016",1,3,NA,NA,NA,NA,NA,NA,NA
"24051","M",170,68,68190,"00620001","060028090","68190028",1,1,1,3,5,1,2,2,NA
"24052","M",170,68,68190,"00620001","060592639","68190024",1,1,1,3,3,1,2,2,NA
"24053","M",170,68,68190,"00624851","060028091","68190028",1,1,1,1,3,1,2,2,NA
"24054","M",170,68,68190,"00630000","001066952","68190033",1,4,NA,NA,NA,NA,NA,NA,NA
"24055","M",170,68,68190,"00630000","002459101","68190007",1,1,1,1,3,1,NA,NA,NA
"24056","M",170,68,68190,"00630000","002459101","68190007",2,4,NA,NA,NA,NA,NA,NA,NA
"24057","M",170,68,68190,"00630000","003001211","68190002",1,3,NA,NA,NA,NA,NA,NA,NA
"24058","M",170,68,68190,"00630000","003001310","68190028",1,1,1,3,3,1,2,2,NA
"24059","M",170,68,68190,"00630000","003001363","68190029",1,1,1,3,5,1,2,2,NA
"24060","M",170,68,68190,"00630000","003001534","68190025",1,1,1,1,3,1,2,2,NA
"24061","M",170,68,68190,"00630000","003002592","68190008",1,1,1,1,3,1,2,2,NA
"24062","M",170,68,68190,"00630000","003002592","68190008",2,3,NA,NA,NA,NA,NA,NA,NA
"24063","M",170,68,68190,"00630000","003002676","68190008",1,1,1,1,3,1,2,2,NA
"24064","M",170,68,68190,"00630000","003018274","68190020",1,4,NA,NA,NA,NA,NA,NA,NA
"24065","M",170,68,68190,"00630000","003018274","68190020",2,3,NA,NA,NA,NA,NA,NA,NA
"24066","M",170,68,68190,"00630000","003018397","68190017",1,1,1,1,1,1,2,2,NA
"24067","M",170,68,68190,"00630001","060028340","68190000",1,1,1,3,3,1,2,2,NA
"24068","M",170,68,68190,"00630001","060028480","68190017",1,1,1,3,3,1,2,2,NA
"24069","M",170,68,68190,"00630001","060029219","68190033",1,4,NA,NA,NA,NA,NA,NA,NA
"24070","M",170,68,68190,"00640000","001607322","68190011",1,1,1,3,2,1,2,2,NA
"24071","M",170,68,68190,"00640000","001607332","68190012",1,1,1,1,3,1,2,2,NA
"24072","M",170,68,68190,"00640000","001607440","68190013",1,3,NA,NA,NA,NA,NA,NA,NA
"24073","M",170,68,68190,"00640000","003001414","68190002",1,1,1,3,5,NA,NA,NA,2
"24074","M",170,68,68190,"00640000","003001472","68190028",1,1,1,3,5,1,2,2,NA
"24075","M",170,68,68190,"00640000","003002521","68190005",1,1,1,3,3,NA,NA,NA,2
"24076","M",170,68,68190,"00640001","060028345","68190000",1,1,1,6,5,1,2,2,NA
"24077","M",170,68,68190,"00640001","060028854","68190033",1,1,1,3,3,1,2,2,NA
"24078","M",170,68,68190,"00650000","001066958","68190012",1,4,NA,NA,NA,NA,NA,NA,NA
"24079","M",170,68,68190,"00650000","001606831","68190025",1,3,NA,NA,NA,NA,NA,NA,NA
"24080","M",170,68,68190,"00650000","001607441","68190013",1,1,1,3,3,1,2,2,NA
"24081","M",170,68,68190,"00650000","003002273","68190028",1,1,1,3,5,1,2,2,NA
"24082","M",170,68,68190,"00650000","003002274","68190028",1,1,1,3,3,1,2,2,NA
"24083","M",170,68,68190,"00650000","003002313","68190032",1,4,NA,NA,NA,NA,NA,NA,NA
"24084","M",170,68,68190,"00650000","003002313","68190032",2,4,NA,NA,NA,NA,NA,NA,NA
"24085","M",170,68,68190,"00650000","003002665","68190008",1,1,1,3,3,1,2,2,NA
"24086","M",170,68,68190,"00650000","003002750","68190010",1,1,1,3,3,1,2,2,NA
"24087","M",170,68,68190,"00650000","003018331","68190021",1,1,1,3,3,1,2,2,NA
"24088","M",170,68,68190,"00650001","060028319","68190017",1,4,NA,NA,NA,NA,NA,NA,NA
"24089","M",170,68,68190,"00650001","060028713","68190000",1,1,1,1,3,1,2,2,NA
"24090","M",170,68,68190,"00660000","001607333","68190012",1,1,1,1,3,1,2,2,NA
"24091","M",170,68,68190,"00660000","003001336","68190019",1,1,1,1,2,1,2,2,NA
"24092","M",170,68,68190,"00660000","003001536","68190026",1,1,1,2,3,1,2,2,NA
"24093","M",170,68,68190,"00660000","003002153","68190029",1,1,1,3,3,1,2,2,NA
"24094","M",170,68,68190,"00660000","003002272","68190028",1,1,1,7,9,NA,NA,NA,2
"24095","M",170,68,68190,"00660000","003002317","68190002",1,1,1,3,3,1,2,2,NA
"24096","M",170,68,68190,"00660000","003002408","68190008",1,1,1,1,3,1,2,2,NA
"24097","M",170,68,68190,"00660000","003002408","68190008",2,3,NA,NA,NA,NA,NA,NA,NA
"24098","M",170,68,68190,"00660000","003002744","68190010",1,1,1,3,3,1,2,2,NA
"24099","M",170,68,68190,"00660000","003002744","68190010",2,1,1,3,3,1,2,2,NA
"24100","M",170,68,68190,"00660000","003002744","68190010",3,1,1,3,3,1,2,2,NA
"24101","M",170,68,68190,"00660001","060028667","68190016",1,1,1,3,5,NA,NA,NA,2
"24102","M",170,68,68190,"00660001","060028667","68190016",2,4,NA,NA,NA,NA,NA,NA,NA
"24103","M",170,68,68190,"00660001","060028667","68190016",3,4,NA,NA,NA,NA,NA,NA,NA
"24104","M",170,68,68190,"00660001","060028667","68190016",4,4,NA,NA,NA,NA,NA,NA,NA
"24105","M",170,68,68190,"00660001","060028715","68190000",1,1,1,1,4,1,2,2,NA
"24106","M",170,68,68190,"00670000","001066957","68190012",1,4,NA,NA,NA,NA,NA,NA,NA
"24107","M",170,68,68190,"00670000","001606600","68190025",1,4,NA,NA,NA,NA,NA,NA,NA
"24108","M",170,68,68190,"00670000","001607272","68190007",1,4,NA,NA,NA,NA,NA,NA,NA
"24109","M",170,68,68190,"00670000","001607329","68190018",1,4,NA,NA,NA,NA,NA,NA,NA
"24110","M",170,68,68190,"00670000","003001252","68190023",1,1,1,1,3,1,2,2,NA
"24111","M",170,68,68190,"00670000","003002226","68190028",1,4,NA,NA,NA,NA,NA,NA,NA
"24112","M",170,68,68190,"00670000","003002226","68190028",2,1,1,3,3,NA,NA,NA,2
"24113","M",170,68,68190,"00670000","003002263","68190011",1,1,1,4,3,1,1,2,NA
"24114","M",170,68,68190,"00670000","003002319","68190002",1,1,1,3,4,1,2,2,NA
"24115","M",170,68,68190,"00670000","003002336","68190020",1,1,1,1,3,1,2,2,NA
"24116","M",170,68,68190,"00670000","003002336","68190020",2,3,NA,NA,NA,NA,NA,NA,NA
"24117","M",170,68,68190,"00670000","003002412","68190008",1,1,1,1,3,1,2,2,NA
"24118","M",170,68,68190,"00670000","003002412","68190008",2,3,NA,NA,NA,NA,NA,NA,NA
"24119","M",170,68,68190,"00670000","003002502","68190029",1,1,1,1,3,1,2,2,NA
"24120","M",170,68,68190,"00670000","003002502","68190029",2,3,NA,NA,NA,NA,NA,NA,NA
"24121","M",170,68,68190,"00670000","003002502","68190029",3,3,NA,NA,NA,NA,NA,NA,NA
"24122","M",170,68,68190,"00670000","003002658","68190018",1,1,1,1,3,1,2,2,NA
"24123","M",170,68,68190,"00670001","060028339","68190000",1,1,1,1,4,1,2,2,NA
"24124","M",170,68,68190,"00670001","060029214","68190033",1,1,1,1,3,1,2,2,NA
"24125","M",170,68,68190,"00680000","001606549","68190999",1,1,1,1,2,1,2,2,NA
"24126","M",170,68,68190,"00680000","001606816","68385021",1,4,NA,NA,NA,NA,NA,NA,NA
"24127","M",170,68,68190,"00680000","001607263","68190012",1,1,1,6,3,1,2,2,NA
"24128","M",170,68,68190,"00680000","001607314","68190018",1,1,1,9,9,NA,NA,NA,2
"24129","M",170,68,68190,"00680000","003001373","68190023",1,1,1,9,9,NA,NA,NA,2
"24130","M",170,68,68190,"00680000","003001494","68190033",1,1,1,1,2,1,2,2,NA
"24131","M",170,68,68190,"00680000","003002012","68385021",1,1,1,1,3,1,2,2,NA
"24132","M",170,68,68190,"00680000","003002337","68190020",1,3,NA,NA,NA,NA,NA,NA,NA
"24133","M",170,68,68190,"00680000","003002595","68190013",1,1,1,1,3,1,2,2,NA
"24134","M",170,68,68190,"00680000","003002595","68190013",2,4,NA,NA,NA,NA,NA,NA,NA
"24135","M",170,68,68190,"00680000","003002595","68190013",3,4,NA,NA,NA,NA,NA,NA,NA
"24136","M",170,68,68190,"00680000","003002751","68190010",1,4,NA,NA,NA,NA,NA,NA,NA
"24137","M",170,68,68190,"00680001","060028059","68190000",1,1,1,3,3,1,2,2,NA
"24138","M",170,68,68190,"00690000","001607032","68190026",1,1,1,6,3,1,2,2,NA
"24139","M",170,68,68190,"00690000","001607253","68190024",1,4,NA,NA,NA,NA,NA,NA,NA
"24140","M",170,68,68190,"00690000","001607380","68190012",1,4,NA,NA,NA,NA,NA,NA,NA
"24141","M",170,68,68190,"00690000","003001445","68190028",1,4,NA,NA,NA,NA,NA,NA,NA
"24142","M",170,68,68190,"00690000","003002191","68190013",1,1,1,3,3,1,2,2,NA
"24143","M",170,68,68190,"00690000","003002191","68190013",2,4,NA,NA,NA,NA,NA,NA,NA
"24144","M",170,68,68190,"00690000","003002534","68190022",1,1,1,1,3,1,2,2,NA
"24145","M",170,68,68190,"00690000","003002534","68190022",2,4,NA,NA,NA,NA,NA,NA,NA
"24146","M",170,68,68190,"00690000","003002677","68190008",1,1,1,1,3,1,2,2,NA
"24147","M",170,68,68190,"00690000","003018382","68190002",1,3,NA,NA,NA,NA,NA,NA,NA
"24148","M",170,68,68190,"00690001","060028060","68190000",1,3,NA,NA,NA,NA,NA,NA,NA
"24149","M",170,68,68190,"00690001","060028132","68190030",1,1,1,1,3,1,2,2,NA
"24150","M",170,68,68190,"00690001","060029396","68190016",1,1,1,3,3,1,2,2,NA
"24151","M",170,68,68190,"00700000","001066971","68190004",1,4,NA,NA,NA,NA,NA,NA,NA
"24152","M",170,68,68190,"00700000","001606828","68190026",1,4,NA,NA,NA,NA,NA,NA,NA
"24153","M",170,68,68190,"00700000","001607034","68190026",1,4,NA,NA,NA,NA,NA,NA,NA
"24154","M",170,68,68190,"00700000","001607244","68190028",1,1,1,3,3,NA,NA,NA,2
"24155","M",170,68,68190,"00700000","001607318","68190002",1,4,NA,NA,NA,NA,NA,NA,NA
"24156","M",170,68,68190,"00700000","001607349","68190020",1,4,NA,NA,NA,NA,NA,NA,NA
"24157","M",170,68,68190,"00700000","001607386","68190011",1,4,NA,NA,NA,NA,NA,NA,NA
"24158","M",170,68,68190,"00700000","001607446","68190012",1,4,NA,NA,NA,NA,NA,NA,NA
"24159","M",170,68,68190,"00700000","001607457","68190018",1,4,NA,NA,NA,NA,NA,NA,NA
"24160","M",170,68,68190,"00700000","001607483","68190012",1,4,NA,NA,NA,NA,NA,NA,NA
"24161","M",170,68,68190,"00700000","002459102","68190025",1,1,1,1,3,1,2,1,NA
"24162","M",170,68,68190,"00700000","003001413","68190023",1,1,1,3,5,NA,NA,NA,2
"24163","M",170,68,68190,"00700000","003002168","68190013",1,1,1,1,3,1,2,2,NA
"24164","M",170,68,68190,"00700000","003002168","68190013",2,3,NA,NA,NA,NA,NA,NA,NA
"24165","M",170,68,68190,"00700000","003002364","68190019",1,1,1,1,3,NA,NA,NA,2
"24166","M",170,68,68190,"00700000","003002692","68190008",1,3,NA,NA,NA,NA,NA,NA,NA
"24167","M",170,68,68190,"00700001","060028300","68190000",1,1,1,1,3,1,2,2,NA
"24168","M",170,68,68190,"00710000","001607041","68190020",1,4,NA,NA,NA,NA,NA,NA,NA
"24169","M",170,68,68190,"00710000","001607226","68190016",1,1,1,4,3,1,2,2,NA
"24170","M",170,68,68190,"00710000","001607445","68190012",1,4,NA,NA,NA,NA,NA,NA,NA
"24171","M",170,68,68190,"00710000","002459034","68190025",1,4,NA,NA,NA,NA,NA,NA,NA
"24172","M",170,68,68190,"00710000","003002281","68190011",1,1,1,1,3,1,2,2,NA
"24173","M",170,68,68190,"00710000","003002347","68190022",1,1,1,1,3,1,2,2,NA
"24174","M",170,68,68190,"00710000","003002698","68190008",1,1,1,1,3,1,2,2,NA
"24175","M",170,68,68190,"00710000","003002698","68190008",2,3,NA,NA,NA,NA,NA,NA,NA
"24176","M",170,68,68190,"00710000","003002698","68190008",3,3,NA,NA,NA,NA,NA,NA,NA
"24177","M",170,68,68190,"00710001","060028131","68190030",1,1,1,1,3,1,2,2,NA
"24178","M",170,68,68190,"00710001","060028301","68190000",1,1,1,1,3,1,2,2,NA
"24179","M",170,68,68190,"00720000","003001451","68190023",1,1,1,1,3,1,2,2,NA
"24180","M",170,68,68190,"00720000","003001590","68190028",1,1,1,3,3,1,2,2,NA
"24181","M",170,68,68190,"00720000","003002197","68190013",1,1,1,1,2,1,2,2,NA
"24182","M",170,68,68190,"00720000","003002343","68190022",1,1,1,1,3,1,2,2,NA
"24183","M",170,68,68190,"00720000","003002435","68190018",1,3,NA,NA,NA,NA,NA,NA,NA
"24184","M",170,68,68190,"00720001","060028731","68190000",1,1,1,3,3,1,2,2,NA
"24185","M",170,68,68190,"00730000","001066965","68190010",1,3,NA,NA,NA,NA,NA,NA,NA
"24186","M",170,68,68190,"00730000","001066965","68190010",2,3,NA,NA,NA,NA,NA,NA,NA
"24187","M",170,68,68190,"00730000","001066965","68190010",3,3,NA,NA,NA,NA,NA,NA,NA
"24188","M",170,68,68190,"00730000","001607008","68190012",1,4,NA,NA,NA,NA,NA,NA,NA
"24189","M",170,68,68190,"00730000","001607053","68190019",1,4,NA,NA,NA,NA,NA,NA,NA
"24190","M",170,68,68190,"00730000","001607376","68190012",1,1,1,3,5,1,2,2,NA
"24191","M",170,68,68190,"00730000","002459033","68190025",1,1,1,1,3,NA,NA,NA,2
"24192","M",170,68,68190,"00730000","003001418","68190023",1,1,1,3,5,NA,NA,NA,2
"24193","M",170,68,68190,"00730000","003001422","68190028",1,1,1,3,3,1,2,2,NA
"24194","M",170,68,68190,"00730000","003001584","68190026",1,1,1,1,3,1,2,2,NA
"24195","M",170,68,68190,"00730000","003001584","68190026",2,3,NA,NA,NA,NA,NA,NA,NA
"24196","M",170,68,68190,"00730000","003001600","68190004",1,1,1,1,3,1,2,2,NA
"24197","M",170,68,68190,"00730000","003002436","68190018",1,1,1,1,3,1,2,2,NA
"24198","M",170,68,68190,"00730000","003002535","68190022",1,1,1,1,3,1,2,2,NA
"24199","M",170,68,68190,"00730000","003002646","68190008",1,1,1,1,3,1,2,2,NA
"24200","M",170,68,68190,"00730001","060028732","68190000",1,1,1,3,3,1,1,2,NA
"24201","M",170,68,68190,"00740000","001394313","68190029",1,4,NA,NA,NA,NA,NA,NA,NA
"24202","M",170,68,68190,"00740000","001394323","68190010",1,4,NA,NA,NA,NA,NA,NA,NA
"24203","M",170,68,68190,"00740000","001394323","68190010",2,4,NA,NA,NA,NA,NA,NA,NA
"24204","M",170,68,68190,"00740000","001394324","68190010",1,3,NA,NA,NA,NA,NA,NA,NA
"24205","M",170,68,68190,"00740000","001607039","68190026",1,1,1,1,3,1,2,2,NA
"24206","M",170,68,68190,"00740000","001607287","68190032",1,1,1,1,2,1,2,2,NA
"24207","M",170,68,68190,"00740000","001607288","68190032",1,1,1,1,3,1,1,2,NA
"24208","M",170,68,68190,"00740000","001607398","68190025",1,3,NA,NA,NA,NA,NA,NA,NA
"24209","M",170,68,68190,"00740000","003001405","68190023",1,1,1,3,5,NA,NA,NA,2
"24210","M",170,68,68190,"00740000","003001551","68190026",1,1,1,1,3,1,2,1,NA
"24211","M",170,68,68190,"00740000","003002187","68190019",1,1,1,1,3,1,2,2,NA
"24212","M",170,68,68190,"00740000","003002187","68190019",2,3,NA,NA,NA,NA,NA,NA,NA
"24213","M",170,68,68190,"00740000","003002262","68190012",1,1,1,1,3,1,2,2,NA
"24214","M",170,68,68190,"00740000","003002262","68190012",2,4,NA,NA,NA,NA,NA,NA,NA
"24215","M",170,68,68190,"00740000","003002262","68190012",3,4,NA,NA,NA,NA,NA,NA,NA
"24216","M",170,68,68190,"00740000","003002510","68190004",1,1,1,1,3,1,2,2,NA
"24217","M",170,68,68190,"00740000","003002743","68190010",1,1,1,1,3,1,2,2,NA
"24218","M",170,68,68190,"00740001","060028274","68190032",1,3,NA,NA,NA,NA,NA,NA,NA
"24219","M",170,68,68190,"00740001","060028552","68190026",1,1,1,1,3,1,2,2,NA
"24220","M",170,68,68190,"00740001","060028740","68190000",1,1,1,1,3,1,1,2,NA
"24221","M",170,68,68190,"00742476","060028554","68190026",1,1,1,1,4,1,2,1,NA
"24222","M",170,68,68190,"00750000","001607029","68190019",1,4,NA,NA,NA,NA,NA,NA,NA
"24223","M",170,68,68190,"00750000","001607060","68190026",1,1,1,3,3,1,2,2,NA
"24224","M",170,68,68190,"00750000","001607334","68190011",1,1,1,3,3,1,2,2,NA
"24225","M",170,68,68190,"00750000","001619610","68190000",1,1,1,9,9,NA,NA,NA,2
"24226","M",170,68,68190,"00750000","003002019","68190029",1,1,1,1,3,1,2,2,NA
"24227","M",170,68,68190,"00750000","003002289","68190012",1,1,1,1,3,1,2,2,NA
"24228","M",170,68,68190,"00750000","003002289","68190012",2,3,NA,NA,NA,NA,NA,NA,NA
"24229","M",170,68,68190,"00750000","003002437","68190018",1,1,1,3,3,1,2,2,NA
"24230","M",170,68,68190,"00750000","003002699","68190008",1,1,1,3,3,NA,NA,NA,2
"24231","M",170,68,68190,"00760000","001606815","68190029",1,4,NA,NA,NA,NA,NA,NA,NA
"24232","M",170,68,68190,"00760000","001607199","68190019",1,4,NA,NA,NA,NA,NA,NA,NA
"24233","M",170,68,68190,"00760000","001607324","68190011",1,1,1,1,3,1,2,2,NA
"24234","M",170,68,68190,"00760000","001607494","68190018",1,4,NA,NA,NA,NA,NA,NA,NA
"24235","M",170,68,68190,"00760000","003001499","68190033",1,4,NA,NA,NA,NA,NA,NA,NA
"24236","M",170,68,68190,"00760000","003002392","68190032",1,1,1,1,3,1,2,2,NA
"24237","M",170,68,68190,"00760001","060028033","68190033",1,4,NA,NA,NA,NA,NA,NA,NA
"24238","M",170,68,68190,"00760001","060028493","68190032",1,1,1,1,4,1,1,2,NA
"24239","M",170,68,68190,"00760001","060028729","68190000",1,1,1,1,3,1,1,2,NA
"24240","M",170,68,68190,"00760001","060557466","68190017",1,1,1,3,3,1,2,2,NA
"24241","M",170,68,68190,"00770000","001607323","68190011",1,1,1,1,3,1,2,2,NA
"24242","M",170,68,68190,"00770000","001607426","68190008",1,4,NA,NA,NA,NA,NA,NA,NA
"24243","M",170,68,68190,"00770000","001619609","68190000",1,1,1,3,3,1,2,2,NA
"24244","M",170,68,68190,"00770000","003001374","68190023",1,1,1,3,5,NA,NA,NA,2
"24245","M",170,68,68190,"00770000","003001522","68190032",1,1,1,1,3,1,2,2,NA
"24246","M",170,68,68190,"00770000","003002619","68190013",1,1,1,1,3,1,2,2,NA
"24247","M",170,68,68190,"00770000","003002755","68190010",1,1,1,3,5,1,2,2,NA
"24248","M",170,68,68190,"00770000","003018266","68190029",1,3,NA,NA,NA,NA,NA,NA,NA
"24249","M",170,68,68190,"00770001","060027939","68190033",1,4,NA,NA,NA,NA,NA,NA,NA
"24250","M",170,68,68190,"00770001","060028070","68190032",1,1,1,1,3,1,2,2,NA
"24251","M",170,68,68190,"00770001","060028697","68190017",1,1,1,1,3,1,2,2,NA
"24252","M",170,68,68190,"00780000","001443835","68190029",1,4,NA,NA,NA,NA,NA,NA,NA
"24253","M",170,68,68190,"00780000","001606676","68190011",1,1,1,1,3,1,1,2,NA
"24254","M",170,68,68190,"00780000","001607137","68190019",1,4,NA,NA,NA,NA,NA,NA,NA
"24255","M",170,68,68190,"00780000","003001419","68190023",1,1,1,3,5,NA,NA,NA,2
"24256","M",170,68,68190,"00780000","003001516","68190032",1,1,1,1,3,1,2,2,NA
"24257","M",170,68,68190,"00780000","003002091","68190022",1,1,1,1,3,1,2,2,NA
"24258","M",170,68,68190,"00780000","003002407","68190008",1,3,NA,NA,NA,NA,NA,NA,NA
"24259","M",170,68,68190,"00780000","003002451","68190012",1,1,1,1,3,1,2,2,NA
"24260","M",170,68,68190,"00780001","060027915","68190002",1,1,1,3,4,1,1,2,NA
"24261","M",170,68,68190,"00780001","060028069","68190032",1,1,1,1,1,1,2,2,NA
"24262","M",170,68,68190,"00780001","060028730","68190000",1,1,1,1,3,1,2,2,NA
"24263","M",170,68,68190,"00790000","001606675","68190011",1,1,1,3,3,1,2,2,NA
"24264","M",170,68,68190,"00790000","001607374","68190023",1,4,NA,NA,NA,NA,NA,NA,NA
"24265","M",170,68,68190,"00790000","001607392","68190018",1,4,NA,NA,NA,NA,NA,NA,NA
"24266","M",170,68,68190,"00790000","003001275","68190034",1,1,1,3,3,1,2,2,NA
"24267","M",170,68,68190,"00790000","003001593","68190024",1,1,1,1,3,1,2,2,NA
"24268","M",170,68,68190,"00790000","003001593","68190024",2,3,NA,NA,NA,NA,NA,NA,NA
"24269","M",170,68,68190,"00790000","003001593","68190024",3,4,NA,NA,NA,NA,NA,NA,NA
"24270","M",170,68,68190,"00790000","003002572","68190004",1,1,1,1,3,1,2,2,NA
"24271","M",170,68,68190,"00790000","003002601","68190029",1,1,1,1,3,1,2,2,NA
"24272","M",170,68,68190,"00790000","003002601","68190029",2,4,NA,NA,NA,NA,NA,NA,NA
