"","TIPO_REG","PAIS","P_DEPTO","P_MUNIC","UC_UO","ENCUESTA","COD_VEREDA","ITER_HG","P_S15P165A","P_S15P165B","P_S15P177","P_S15P178","P_S15P179_SP1","P_S15P179A","P_S15P179_SP2","P_S15P179B","P_S15P179_SP3","P_S15P179C","P_S15P179_SP4","P_S15P180","TOT_PROD_HOGAR"
"8792","N",170,68,68101,"01150000","003020535","68101007","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,2
"8793","N",170,68,68101,"01150000","081325425","68101054","00101",1,1,1,2,1,2003,NA,NA,NA,NA,NA,2,NA
"8794","N",170,68,68101,"01160000","003056820","68101002","00101",1,1,1,2,1,1992,NA,NA,NA,NA,NA,2,1
"8795","N",170,68,68101,"01170000","003000258","68101028","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,3
"8796","N",170,68,68101,"01170000","003012815","68101044","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,1
"8797","N",170,68,68101,"01170000","003013123","68101088","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"8798","N",170,68,68101,"01180000","001023447","68101043","00101",1,1,1,1,1,2004,NA,NA,NA,NA,NA,1,2
"8799","N",170,68,68101,"01180000","001023489","68101043","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"8800","N",170,68,68101,"01180000","001023490","68101043","00101",1,1,1,3,NA,NA,1,1980,NA,NA,NA,1,1
"8801","N",170,68,68101,"01180000","001023491","68101043","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,2
"8802","N",170,68,68101,"01180000","001023493","68101043","00101",1,1,1,3,1,1999,NA,NA,NA,NA,NA,2,1
"8803","N",170,68,68101,"01180000","001023495","68101043","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"8804","N",170,68,68101,"01180000","001023504","68101043","00101",1,1,1,1,1,1990,NA,NA,NA,NA,NA,2,2
"8805","N",170,68,68101,"01180000","001023513","68101043","00101",1,1,1,2,1,2009,NA,NA,NA,NA,NA,2,2
"8806","N",170,68,68101,"01180000","001023514","68101043","00101",1,1,1,2,1,1985,NA,NA,NA,NA,NA,2,1
"8807","N",170,68,68101,"01180000","001023520","68101043","00101",1,1,1,1,NA,NA,NA,NA,1,2003,NA,2,1
"8808","N",170,68,68101,"01180000","001023525","68101043","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"8809","N",170,68,68101,"01180000","001023539","68101043","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"8810","N",170,68,68101,"01180000","001023540","68101043","00101",1,1,1,1,1,2007,NA,NA,NA,NA,NA,1,1
"8811","N",170,68,68101,"01180000","001023552","68101043","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,2
"8812","N",170,68,68101,"01180000","001023556","68101043","00101",1,1,1,3,1,1998,NA,NA,NA,NA,NA,2,NA
"8813","N",170,68,68101,"01180000","001023557","68101043","00101",1,1,1,1,1,2000,NA,NA,NA,NA,NA,2,1
"8814","N",170,68,68101,"01180000","001023567","68101043","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,2
"8815","N",170,68,68101,"01180000","001023570","68101043","00101",1,1,1,3,1,1995,NA,NA,NA,NA,NA,1,1
"8816","N",170,68,68101,"01180000","001023585","68101043","00101",1,1,1,3,1,1986,NA,NA,NA,NA,NA,1,1
"8817","N",170,68,68101,"01180000","003013074","68101043","00101",1,1,1,3,1,2000,NA,NA,NA,NA,NA,2,2
"8818","N",170,68,68101,"01180000","003018529","68101011","00101",1,1,1,2,1,2004,NA,NA,NA,NA,NA,2,3
"8819","N",170,68,68101,"01180000","003056843","68101043","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"8820","N",170,68,68101,"01180000","003056882","68101043","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,1
"8821","N",170,68,68101,"01180000","003056883","68101043","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"8822","N",170,68,68101,"01180000","003056885","68101043","00101",1,1,1,3,1,2001,NA,NA,NA,NA,NA,1,2
"8823","N",170,68,68101,"01180000","083000148","68101094","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"8824","N",170,68,68101,"01190000","003000334","68101084","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"8825","N",170,68,68101,"01190000","003013128","68101027","00101",1,1,2,1,1,1995,NA,NA,NA,NA,NA,1,1
"8826","N",170,68,68101,"01190000","003020403","68101011","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,2
"8827","N",170,68,68101,"01190000","003505388","68101004","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"8828","N",170,68,68101,"01200000","003020669","68101035","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"8829","N",170,68,68101,"01200000","003056805","68101002","00101",1,1,1,3,NA,NA,NA,NA,1,9999,NA,9,1
"8830","N",170,68,68101,"01200000","003505304","68250014","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"8831","N",170,68,68101,"01210000","002258042","68101044","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"8832","N",170,68,68101,"01210000","002499911","68101002","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"8833","N",170,68,68101,"01220000","001023584","68101096","00101",1,1,1,1,1,2001,NA,NA,NA,NA,NA,1,2
"8834","N",170,68,68101,"01220000","003018514","68101012","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,2
"8835","N",170,68,68101,"01220000","003018597","68101061","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,2
"8836","N",170,68,68101,"01230000","001956125","68101023","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"8837","N",170,68,68101,"01230000","003000032","68101084","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,1
"8838","N",170,68,68101,"01230000","003057135","68101048","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"8839","N",170,68,68101,"01230000","083000294","68101032","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"8840","N",170,68,68101,"01240000","001023274","68101027","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"8841","N",170,68,68101,"01240000","001058889","68101077","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,2
"8842","N",170,68,68101,"01240000","001325309","68101037","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"8843","N",170,68,68101,"01240000","003020438","68101061","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"8844","N",170,68,68101,"01240000","003020528","68101033","00101",1,1,1,2,1,2002,NA,NA,NA,NA,NA,2,1
"8845","N",170,68,68101,"01240000","003020571","68101028","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"8846","N",170,68,68101,"01240000","087057182","68101054","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"8847","N",170,68,68101,"01250000","003000095","68101037","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"8848","N",170,68,68101,"01250000","003000095","68101037","00102",1,2,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"8849","N",170,68,68101,"01250000","003012871","68101033","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"8850","N",170,68,68101,"01250000","003020572","68101028","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"8851","N",170,68,68101,"01250000","003020670","68101044","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"8852","N",170,68,68101,"01250000","003057108","68101048","00101",1,1,1,2,1,2007,NA,NA,NA,NA,NA,1,1
"8853","N",170,68,68101,"01250000","083057170","68101054","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,2
"8854","N",170,68,68101,"01260000","001023321","68101026","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"8855","N",170,68,68101,"01260000","003018531","68101061","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,2
"8856","N",170,68,68101,"01270000","000350534","68101040","00101",1,1,1,1,1,2002,NA,NA,NA,NA,NA,1,1
"8857","N",170,68,68101,"01270000","001023282","68101026","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"8858","N",170,68,68101,"01270000","001058836","68101025","00101",1,1,2,1,1,2008,NA,NA,NA,NA,NA,1,1
"8859","N",170,68,68101,"01270000","003020613","68101084","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"8860","N",170,68,68101,"01270000","003020761","68101088","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"8861","N",170,68,68101,"01280000","001023333","68101026","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"8862","N",170,68,68101,"01280000","003000108","68101084","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,2
"8863","N",170,68,68101,"01280000","003056818","68101002","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"8864","N",170,68,68101,"01280000","003505362","68101040","00101",1,1,1,1,1,1998,NA,NA,NA,NA,NA,1,1
"8865","N",170,68,68101,"01290000","001058845","68101025","00101",1,1,1,2,1,1975,NA,NA,NA,NA,NA,2,1
"8866","N",170,68,68101,"01290000","003020525","68101044","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"8867","N",170,68,68101,"01290000","003505381","68101027","00101",1,1,1,1,1,1998,NA,NA,NA,NA,NA,1,1
"8868","N",170,68,68101,"01290000","083018411","68101092","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"8869","N",170,68,68101,"01300000","001023586","68101096","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,2
"8870","N",170,68,68101,"01300000","003000324","68101082","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"8871","N",170,68,68101,"01300000","003018475","68101012","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,2
"8872","N",170,68,68101,"01300000","003018557","68101011","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"8873","N",170,68,68101,"01300000","003020524","68101070","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"8874","N",170,68,68101,"01300000","083020679","68101092","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"8875","N",170,68,68101,"01310000","003000107","68101084","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"8876","N",170,68,68101,"01310000","003018474","68324013","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,1
"8877","N",170,68,68101,"01310000","003018518","68101070","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"8878","N",170,68,68101,"01320000","001023436","68250003","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"8879","N",170,68,68101,"01320000","001058861","68101081","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"8880","N",170,68,68101,"01320000","001954614","68101096","00101",1,1,1,2,1,1994,NA,NA,NA,NA,NA,1,NA
"8881","N",170,68,68101,"01320000","001954615","68101096","00101",1,1,1,2,1,2001,NA,NA,NA,NA,NA,1,NA
"8882","N",170,68,68101,"01320000","003012913","68101030","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"8883","N",170,68,68101,"01320000","003013075","68101096","00101",1,1,1,3,1,2001,NA,NA,NA,NA,NA,1,1
"8884","N",170,68,68101,"01320000","003018722","68101044","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,2
"8885","N",170,68,68101,"01320000","003020573","68101028","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,2
"8886","N",170,68,68101,"01320000","003057008","68101036","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"8887","N",170,68,68101,"01320000","003505394","68101027","00101",1,1,1,1,1,1998,NA,NA,NA,NA,NA,1,1
"8888","N",170,68,68101,"01330000","001023349","68101088","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"8889","N",170,68,68101,"01330000","001203542","68101096","00101",1,1,1,2,1,1992,NA,NA,NA,NA,NA,2,2
"8890","N",170,68,68101,"01330000","003018609","68101035","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"8891","N",170,68,68101,"01330000","003020452","68101012","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"8892","N",170,68,68101,"01330000","003505343","68101040","00101",1,1,1,1,1,1998,NA,NA,NA,NA,NA,1,1
"8893","N",170,68,68101,"01340000","001023526","68101096","00101",1,1,2,1,1,2004,NA,NA,NA,NA,NA,1,1
"8894","N",170,68,68101,"01340000","001058855","68101081","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"8895","N",170,68,68101,"01340000","001325414","68101036","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"8896","N",170,68,68101,"01340000","003018499","68101066","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"8897","N",170,68,68101,"01340000","003018651","68101035","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,2
"8898","N",170,68,68101,"01340000","003018660","68101075","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"8899","N",170,68,68101,"01350000","001023484","68101096","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"8900","N",170,68,68101,"01350000","003013152","68101027","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"8901","N",170,68,68101,"01350000","003020500","68101075","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"8902","N",170,68,68101,"01360000","001325393","68101035","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"8903","N",170,68,68101,"01360000","001956170","68190020","00101",1,1,1,2,1,2009,NA,NA,NA,NA,NA,2,NA
"8904","N",170,68,68101,"01360000","003012808","68101012","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,1
"8905","N",170,68,68101,"01360000","007132527","68101012","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"8906","N",170,68,68101,"01360000","007325278","68101012","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"8907","N",170,68,68101,"01370000","003000104","68101084","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"8908","N",170,68,68101,"01370000","003018482","68101061","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,2
"8909","N",170,68,68101,"01370000","003020616","68101035","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,2
"8910","N",170,68,68101,"01380000","003018484","68101061","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"8911","N",170,68,68101,"01380000","003020588","68101035","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"8912","N",170,68,68101,"01380000","003056999","68101002","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"8913","N",170,68,68101,"01380000","003505333","68101040","00101",1,1,1,2,1,1998,NA,NA,NA,NA,NA,1,1
"8914","N",170,68,68101,"01390000","003000332","68101084","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,2
"8915","N",170,68,68101,"01390000","003018732","68101014","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,2
"8916","N",170,68,68101,"01390000","003020414","68101061","00101",1,1,2,1,1,2004,NA,NA,1,2004,NA,9,NA
"8917","N",170,68,68101,"01390000","003020611","68101035","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"8918","N",170,68,68101,"01390000","003056839","68101002","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"8919","N",170,68,68101,"01390000","083013005","68250021","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"8920","N",170,68,68101,"01400000","001023304","68101040","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"8921","N",170,68,68101,"01400000","003020486","68101070","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,2
"8922","N",170,68,68101,"01400000","083012846","68250021","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"8923","N",170,68,68101,"01410000","001023498","68101002","00101",1,1,1,1,1,2000,NA,NA,NA,NA,NA,2,1
"8924","N",170,68,68101,"01410000","001955481","68101036","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"8925","N",170,68,68101,"01410000","003000126","68101014","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"8926","N",170,68,68101,"01410000","003000156","68101041","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"8927","N",170,68,68101,"01410000","003012848","68101070","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,2
"8928","N",170,68,68101,"01410000","003018440","68101012","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"8929","N",170,68,68101,"01410000","003020760","68101088","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"8930","N",170,68,68101,"01420000","001023376","68101036","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"8931","N",170,68,68101,"01420000","003018404","68101012","00101",1,1,9,1,NA,NA,NA,NA,NA,NA,1,NA,3
"8932","N",170,68,68101,"01420000","003018468","68101061","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"8933","N",170,68,68101,"01420000","003056840","68101002","00101",1,1,1,1,1,1982,NA,NA,NA,NA,NA,2,1
"8934","N",170,68,68101,"01420000","003056850","68101003","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,1
"8935","N",170,68,68101,"01420000","083057022","68101054","00101",1,1,1,9,NA,NA,NA,NA,NA,NA,1,NA,1
"8936","N",170,68,68101,"01430000","001023223","68101036","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,2
"8937","N",170,68,68101,"01430000","003000085","68101014","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,2
"8938","N",170,68,68101,"01430000","003018438","68101012","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"8939","N",170,68,68101,"01430000","003018528","68101011","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"8940","N",170,68,68101,"01430000","083057163","68101054","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"8941","N",170,68,68101,"01440000","001023320","68101026","00101",1,1,1,3,1,1997,NA,NA,NA,NA,NA,1,1
"8942","N",170,68,68101,"01440000","001023455","68101060","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"8943","N",170,68,68101,"01440000","003000127","68101014","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,2
"8944","N",170,68,68101,"01440000","003000292","68101033","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"8945","N",170,68,68101,"01440000","003018493","68101061","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,2
"8946","N",170,68,68101,"01440000","003018599","68101014","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"8947","N",170,68,68101,"01450000","003000259","68101084","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,2
"8948","N",170,68,68101,"01450000","003018443","68101012","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,3
"8949","N",170,68,68101,"01450000","003018616","68101033","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,2
"8950","N",170,68,68101,"01450000","003020557","68101070","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,2
"8951","N",170,68,68101,"01460000","003000124","68101014","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,2
"8952","N",170,68,68101,"01460000","003000290","68101084","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"8953","N",170,68,68101,"01460000","003020541","68101065","00101",1,1,1,9,NA,NA,NA,NA,NA,NA,1,NA,3
"8954","N",170,68,68101,"01460000","003020619","68101035","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"8955","N",170,68,68101,"01470000","003000145","68101033","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"8956","N",170,68,68101,"01470000","003013010","68101088","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"8957","N",170,68,68101,"01470000","003018587","68101036","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"8958","N",170,68,68101,"01470000","087057185","68101054","00101",1,1,1,3,1,2003,NA,NA,NA,NA,NA,2,1
"8959","N",170,68,68101,"01480000","003012946","68101033","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"8960","N",170,68,68101,"01490000","001023261","68101091","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,2
"8961","N",170,68,68101,"01490000","003012950","68101033","00101",1,1,1,2,1,2003,NA,NA,NA,NA,NA,2,2
"8962","N",170,68,68101,"01490000","003018735","68101007","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,2
"8963","N",170,68,68101,"01490000","003020682","68101088","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"8964","N",170,68,68101,"01500000","003013068","68101088","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"8965","N",170,68,68101,"01500000","003020561","68101014","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"8966","N",170,68,68101,"01510000","001325387","68101084","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"8967","N",170,68,68101,"01510000","003012957","68101084","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"8968","N",170,68,68101,"01510000","003020434","68101061","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"8969","N",170,68,68101,"01510000","083057167","68101054","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"8970","N",170,68,68101,"01520000","001023278","68101077","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"8971","N",170,68,68101,"01520000","003000082","68101091","00101",1,1,1,3,1,2013,NA,NA,NA,NA,NA,2,1
"8972","N",170,68,68101,"01520000","003000236","68101028","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,2
"8973","N",170,68,68101,"01520000","003000370","68101039","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"8974","N",170,68,68101,"01520000","003012948","68101082","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,2
"8975","N",170,68,68101,"01520000","003018424","68101012","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"8976","N",170,68,68101,"01530000","003000392","68101041","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"8977","N",170,68,68101,"01530000","003018541","68101012","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"8978","N",170,68,68101,"01530000","003018646","68101070","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"8979","N",170,68,68101,"01530000","003018727","68101061","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,2
"8980","N",170,68,68101,"01530000","083012935","68101054","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,1
"8981","N",170,68,68101,"01540000","001325345","68101007","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"8982","N",170,68,68101,"01540000","003000230","68101039","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"8983","N",170,68,68101,"01540000","003018579","68101012","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,2
"8984","N",170,68,68101,"01540000","003505361","68101091","00101",1,1,1,2,1,1998,NA,NA,NA,NA,NA,1,1
"8985","N",170,68,68101,"01540000","003505393","68101091","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,1
"8986","N",170,68,68101,"01550000","001325269","68101011","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"8987","N",170,68,68101,"01550000","003012812","68101012","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"8988","N",170,68,68101,"01550000","003020663","68101007","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"8989","N",170,68,68101,"01550000","003505391","68101091","00101",1,1,1,2,1,1998,NA,NA,NA,NA,NA,1,1
"8990","N",170,68,68101,"01560000","003012996","68101041","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"8991","N",170,68,68101,"01560000","003018409","68101011","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"8992","N",170,68,68101,"01560000","003020453","68101012","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"8993","N",170,68,68101,"01560000","003505322","68101091","00101",1,1,1,2,1,1998,NA,NA,NA,NA,NA,1,1
"8994","N",170,68,68101,"01560000","003505341","68101003","00101",1,1,1,3,1,2009,NA,NA,NA,NA,NA,2,1
"8995","N",170,68,68101,"01570000","001325464","68101011","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"8996","N",170,68,68101,"01570000","003000063","68101059","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,2
"8997","N",170,68,68101,"01570000","003020443","68101046","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,2
"8998","N",170,68,68101,"01570000","003056866","68101091","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"8999","N",170,68,68101,"01580000","003013056","68101026","00101",1,1,1,3,1,1986,NA,NA,NA,NA,NA,2,1
"9000","N",170,68,68101,"01590000","003020405","68101061","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,2
"9001","N",170,68,68101,"01590000","003505360","68101026","00101",1,1,1,1,1,1998,NA,NA,NA,NA,NA,1,1
"9002","N",170,68,68101,"01600000","001023248","68101046","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"9003","N",170,68,68101,"01600000","001614202","68101077","00101",1,1,1,2,1,2001,NA,NA,NA,NA,NA,1,NA
"9004","N",170,68,68101,"01600000","003020794","68101088","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"9005","N",170,68,68101,"01610000","001955678","68101012","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"9006","N",170,68,68101,"01610000","003012860","68101073","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"9007","N",170,68,68101,"01610000","003020752","68101028","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"9008","N",170,68,68101,"01610000","083057164","68101054","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"9009","N",170,68,68101,"01620000","003000199","68101006","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,1
